Time (ms),%CPU,%MEM
837000,6.6,1.0
837500,6.6,1.0
838000,6.6,1.0
839000,0.0,1.0
839500,0.0,1.0
840000,0.0,1.0
841000,0.0,1.0
841500,0.0,1.0
842000,0.0,1.0
843000,0.0,1.0
843500,0.0,1.0
844000,0.0,1.0
845000,0.0,1.0
845500,0.0,1.0
846000,0.0,1.0
847000,0.0,1.0
847500,13.3,1.0
848000,6.6,1.0
849000,0.0,1.0
849500,0.0,1.0
850000,6.6,1.0
851000,0.0,1.0
851500,0.0,1.0
852000,0.0,1.0
853000,0.0,1.0
853500,0.0,1.0
854000,0.0,1.0
855000,0.0,1.0
855500,0.0,1.0
856000,0.0,1.0
857000,13.3,1.0
857500,13.3,1.0
858000,6.6,1.0
859000,0.0,1.0
859500,0.0,1.0
860000,0.0,1.0
860500,0.0,1.0
